0,1,2,3,4,5,6,7,8,9,10,11
2020-01-16 20:30:06,TrafficChiefNG,,1,0,0,,@kennybusta,#TrafficChief,1217906896478191616,https://twitter.com/TrafficChiefNG/status/1217906896478191616,[9:24PM] : please how can I get to Japaul house at agidingbi via public transport coming from sango ota
2020-01-16 20:15:08,TrafficChiefNG,,1,0,1,,@Kingmanuels @TrafficChiefNG,#TrafficChief,1217903129942867968,https://twitter.com/TrafficChiefNG/status/1217903129942867968,"[9:03PM] : If you are asthmatic, no pass that ikeja, mangoro, cement axis ooo . There is a terrible traffic on this axis and the better option is to walk pass that ile zik bus stop and then flag down a bike"
2020-01-16 20:15:06,TrafficChiefNG,FeneAustin,3,1,0,,@Austynzogs,#TrafficChief,1217903123433308160,https://twitter.com/TrafficChiefNG/status/1217903123433308160,"[9:06PM] : Please any update on this report of an accident that occurred at Badore area, Lekki, involving a school bus, with at least 10 school kids feared killed in the accident "
2020-01-16 20:15:05,TrafficChiefNG,,0,0,3,,@Marketplaces247,#Tollgate #Secretariat #TrafficChief,1217903119754940416,https://twitter.com/TrafficChiefNG/status/1217903119754940416,[9:10PM] : Heavy traffic tonight on Lagos Ibadan express road cc :
2020-01-16 20:00:06,TrafficChiefNG,,0,2,0,,@LAgemson @Gidi_Traffic,#TrafficChief,1217899349130137600,https://twitter.com/TrafficChiefNG/status/1217899349130137600,"[8:47PM] : , I need a very good Toyota AC technician around Ijaye Alagbado axis, He must know his onions."
2020-01-16 19:45:06,TrafficChiefNG,,0,1,0,,@esmeeibrahim @opdlagos @TrafficChiefNG @followlasg,#TrafficChief,1217895572960468992,https://twitter.com/TrafficChiefNG/status/1217895572960468992,[8:36PM] : Is high time LAGOS state government need to stop task force pursing okada on the high way here from Oshodi down to Sango .. They are at ile zik now firing teargas in the air
2020-01-16 19:45:06,TrafficChiefNG,,0,0,0,,@mikeomso,#TrafficChief,1217895570624303104,https://twitter.com/TrafficChiefNG/status/1217895570624303104,"[8:40PM] : Whenever I am on Ojota Bridge in the evening and I the have the chance to look through the glass, I smh for Ikorodu-L/Island daily travellers...dem dey try!"
2020-01-16 19:45:05,TrafficChiefNG,,0,0,0,,@oyinkansolax @TrafficChiefNG @ayodeleabrahams,#TrafficChief,1217895568036392960,https://twitter.com/TrafficChiefNG/status/1217895568036392960,[8:41PM] : ???? on third mainland bridge!! he must be v late
2020-01-16 19:15:07,TrafficChiefNG,,0,0,1,,@AbiodunAlli1 @JustSabina23,#TrafficChief,1217888025004240896,https://twitter.com/TrafficChiefNG/status/1217888025004240896,[8:12PM] : I'm not sure of the address but it's on Oduduwa crescent GRA Ikeja. The place is Newton and David.
2020-01-16 19:06:03,TrafficChiefNG,UkuteBlessing,0,0,0,,@nigimmigration @nigimmigserv,,1217885745962274817,https://twitter.com/TrafficChiefNG/status/1217885745962274817,cc
2020-01-16 19:00:07,TrafficChiefNG,,0,0,0,,@Trustnobody01,#TrafficChief,1217884252500414464,https://twitter.com/TrafficChiefNG/status/1217884252500414464,"[7:50PM] : As usual, Lagos/Abeokuta Expressway is locked down. Agege Motor Road is good to go from Ile-Zik down to Capitol junction."
2020-01-16 19:00:07,TrafficChiefNG,,0,0,0,,@docjaph,#TrafficChief,1217884251112165376,https://twitter.com/TrafficChiefNG/status/1217884251112165376,"[7:51PM] : Standstill traffic at Coker, extending to Alaba Suru and Mile 2 Bus Stop"
2020-01-16 19:00:06,TrafficChiefNG,,0,0,0,,@docjaph,#TrafficChief,1217884249660936192,https://twitter.com/TrafficChiefNG/status/1217884249660936192,"[7:54PM] : Serious standstill traffic at Coker, extending to Alaba Suru and Mile 2 Bus stop"
2020-01-16 18:30:08,TrafficChiefNG,,0,0,1,,@Prof_Chykeys @lagostraffic961 @TrafficChiefNG,#TrafficChief,1217876706670739457,https://twitter.com/TrafficChiefNG/status/1217876706670739457,[7:20PM] : There is still traffic at Lekki inward Ajah.
2020-01-16 18:15:06,TrafficChiefNG,,2,0,1,,@adeshegskky @TrafficChiefNG,#TrafficChief,1217872924998127616,https://twitter.com/TrafficChiefNG/status/1217872924998127616,[7:03PM] : Pls I need traffic update on ikeja along to abule egba
2020-01-16 18:15:05,TrafficChiefNG,,0,0,1,,@becca_ekpedeme @TrafficChiefNG,#TrafficChief,1217872919994388480,https://twitter.com/TrafficChiefNG/status/1217872919994388480,"[7:07PM] : The draining on Finbarr's road, Akoka is almost nonexistent. Rainy season will be here soon."
2020-01-16 18:00:09,TrafficChiefNG,,0,1,2,,@unlimitedLG @lagostraffic961 @followlastma,#TrafficChief,1217869159821762560,https://twitter.com/TrafficChiefNG/status/1217869159821762560,"[6:46PM] : I shot the video from my office and right now, Ibadan expressway To and Fro is blocked. Please avoid it"
2020-01-16 18:00:08,TrafficChiefNG,,1,2,2,,@Taibayormi @followlasg,#TrafficChief,1217869158399954944,https://twitter.com/TrafficChiefNG/status/1217869158399954944,"[6:50PM] : Can Find lasting solutions to iyana oworo bypass,pls expand the bus stop and create more room for vehicle to drop commuters or just enforced the law"
2020-01-16 18:00:08,TrafficChiefNG,,0,0,1,,@Larrymercy0007 @OpeifaKayode @followlastma,#TrafficChief,1217869156843786240,https://twitter.com/TrafficChiefNG/status/1217869156843786240,"[6:52PM] : Sir,the stationary trailers were the cause for the traffic,even to go out of apapa as I am writing is an horrible situation."
2020-01-16 18:00:07,TrafficChiefNG,,1,0,0,,@OAkwevagbe @FRSCNigeria,#TrafficChief,1217869154138509313,https://twitter.com/TrafficChiefNG/status/1217869154138509313,[6:59PM] : What is really wrong with Lagos and traffic oh???? lagos-Ibadan express is just something else. Just to reach berger from Ikeja secretariat person go spend hours.
2020-01-16 17:45:07,TrafficChiefNG,,0,0,0,,@NGCarParts,#carpartsnigeria #TrafficChief,1217865377285173248,https://twitter.com/TrafficChiefNG/status/1217865377285173248,[6:30PM] : Busy traffic currently from Babs Animashaun inward Doyin
2020-01-16 17:45:07,TrafficChiefNG,,0,0,1,,@andynwosu @TrafficChiefNG,#ThursdayMotivation # #TrafficChief,1217865375716536320,https://twitter.com/TrafficChiefNG/status/1217865375716536320,"[6:38PM] : I know you are in traffic now. Be it 3MB, Lekki Traffic or Trade Fair, be safe. You have got loved ones at home. #"
2020-01-16 17:45:06,TrafficChiefNG,,0,0,0,,@Oluwafe81750338 @TrafficChiefNG @ayodeleabrahams,#TrafficChief,1217865373313196032,https://twitter.com/TrafficChiefNG/status/1217865373313196032,"[6:42PM] : This man as forget what happened at Maryland,the danfo boy can Push him down,it can lead to hospital or die. Never fight danfo alone."
2020-01-16 17:30:08,TrafficChiefNG,,1,0,3,,@feladon @gidifeedtv,#TrafficChief,1217861608333963264,https://twitter.com/TrafficChiefNG/status/1217861608333963264,[6:15PM] : Never will I watch a live Nigeria match at any stadium in naija... my near death experience at age stadium has taught me a lesson
2020-01-16 17:30:07,TrafficChiefNG,,1,0,1,,@NGCarParts,#carpartsnigeria #TrafficChief,1217861604559114247,https://twitter.com/TrafficChiefNG/status/1217861604559114247,[6:16PM] : Currently stand still traffic from Mile 2 under bridge inward Mile 2 Oke
2020-01-16 17:30:07,TrafficChiefNG,,0,0,1,,@NGCarParts,#carpartsnigeria #TrafficChief,1217861600947736577,https://twitter.com/TrafficChiefNG/status/1217861600947736577,[6:16PM] : Leventis inward Maryland currently busy traffic
2020-01-16 17:30:06,TrafficChiefNG,,0,0,0,,@NGCarParts,#carpartsnigeria #TrafficChief,1217861599639113729,https://twitter.com/TrafficChiefNG/status/1217861599639113729,[6:17PM] : Slight traffic approaching Abule-Ado inward Barracks along Badagry Express Way
2020-01-16 17:00:10,TrafficChiefNG,,0,0,0,,@NGCarParts,#carpartsnigeria #TrafficChief,1217854063909335040,https://twitter.com/TrafficChiefNG/status/1217854063909335040,[5:48PM] : High influx currently on Ajose Adeogun inward Eko Hotel Roundabout
2020-01-16 17:00:09,TrafficChiefNG,,0,0,0,,@NGCarParts,#carpartsnigeria #TrafficChief,1217854062382612482,https://twitter.com/TrafficChiefNG/status/1217854062382612482,"[5:50PM] : Free movement currently from Oshodi Alaba Express along Apapa Oshodi Express Way, except for slight traffic at Toyota and Iyana-isolo"
2020-01-16 17:00:09,TrafficChiefNG,,0,0,0,,@NGCarParts,#carpartsnigeria #TrafficChief,1217854060860039170,https://twitter.com/TrafficChiefNG/status/1217854060860039170,[5:51PM] : Moving traffic currently from Fatgbems Filling Station inward Mile 2 along Apapa Oshodi Express Way
2020-01-16 17:00:09,TrafficChiefNG,,0,0,0,,@NGCarParts,#carpartsnigeria #TrafficChief,1217854059454971904,https://twitter.com/TrafficChiefNG/status/1217854059454971904,[5:51PM] : Agidingbi inward Radio currently high influx
2020-01-16 17:00:08,TrafficChiefNG,,0,0,1,,@NGCarParts,#carpartsnigeria #TrafficChief,1217854057877884928,https://twitter.com/TrafficChiefNG/status/1217854057877884928,[5:51PM] : Moving traffic currently from Olusosun inward Ojota
2020-01-16 17:00:07,TrafficChiefNG,followlasg,0,0,0,,@LAGOSBADROAD,#TrafficChief,1217854052517605376,https://twitter.com/TrafficChiefNG/status/1217854052517605376,[5:56PM] : Okobaba Sawmill in Ebute Metta to relocate to Agbowa in Ikorodu 
2020-01-16 17:00:07,TrafficChiefNG,,0,0,0,,@Austynzogs,#3RDMB #TrafficChief,1217854051036958720,https://twitter.com/TrafficChiefNG/status/1217854051036958720,[5:56PM] : 17h54: There is a broken down Danfo at Ilubirin twds . Ijora to Costa in is free
2020-01-16 16:03:08,TrafficChiefNG,xyoung7123,0,0,0,,@CarDealerBot,,1217839714226593792,https://twitter.com/TrafficChiefNG/status/1217839714226593792,cc
2020-01-16 15:00:07,TrafficChiefNG,,0,0,0,,@nitadizzy @ObankieNoni,#TrafficChief,1217823853478473729,https://twitter.com/TrafficChiefNG/status/1217823853478473729,[3:50PM] : Is the CCTV capturing the policemen at berger bus stop that collect thrift money every day
2020-01-16 14:30:06,TrafficChiefNG,,0,1,4,,@Adezeli1 @followlastma @PoliceNG,#TrafficChief,1217816300740677632,https://twitter.com/TrafficChiefNG/status/1217816300740677632,"[3:23PM] : Lastman law enforcement agents at KETU mile12, should be made to direct and clear stagnant traffic and nt to arrest to be bribe."
2020-01-16 14:15:07,TrafficChiefNG,,0,1,2,,@abrimatt @policeNG @followlasg @followlastma @lasemasocial,#EkoONiBaJeOo #TrafficChief,1217812529193205763,https://twitter.com/TrafficChiefNG/status/1217812529193205763,[3:13PM] : Many thanks to and every other including and for the prompt respond to the accedent that occurred along LASU iyana iba road e see gaan!
2020-01-16 14:00:08,TrafficChiefNG,,0,0,1,,@InsideMainland,#TrafficChief,1217808759298199553,https://twitter.com/TrafficChiefNG/status/1217808759298199553,[2:50PM] : Agege based Cleric apprehended for defrauding follower of N4.3m
2020-01-16 13:30:07,TrafficChiefNG,,0,2,5,,@toyinid78 @hurlaide,#TrafficChief,1217801204735995904,https://twitter.com/TrafficChiefNG/status/1217801204735995904,[2:20PM] : There was a petrol tanker that tumbled along village before lasu gate n it?s filled with fuel. So all forces are there diverting people to go through Bush
2020-01-16 13:30:06,TrafficChiefNG,,0,0,0,,@naijapasito @LTAdvocates @followlasg,#AgegeMotorRoad #TrafficChief,1217801200768176128,https://twitter.com/TrafficChiefNG/status/1217801200768176128,[2:29PM] : Please what's d update on the faulty truck on by Post Office/Ladipo Mushin I left earlier today?
2020-01-16 13:15:09,TrafficChiefNG,,1,0,5,,@toyinid78 @hurlaide,#TrafficChief,1217797438666240001,https://twitter.com/TrafficChiefNG/status/1217797438666240001,[2:01PM] : Lasu as this minute to iyana Ipaja
2020-01-16 13:15:09,TrafficChiefNG,,0,0,1,,@stanblackq1 @gidifeedtv,#TrafficChief,1217797436237742080,https://twitter.com/TrafficChiefNG/status/1217797436237742080,[2:12PM] : He for enter Arizona finish before going to colarado na they no tell am
2020-01-16 13:00:08,TrafficChiefNG,,1,0,0,,@LovenEzekiel @Peteroffiah1 @gidifeedtv,#TrafficChief,1217793660894318592,https://twitter.com/TrafficChiefNG/status/1217793660894318592,[1:53PM] : Last name of Colorado is madness
2020-01-16 13:00:08,TrafficChiefNG,,0,0,0,,@madebystallion @rohteemie @BlaqManLade @Kinglamarr___ @dammiedammie35 @AsiwajuLerry @anuissavage @EWAWUNMIII @_valkiing,#TrafficChief,1217793659338289152,https://twitter.com/TrafficChiefNG/status/1217793659338289152,[1:54PM] : I can make home delivery or you pick up at oshodi or ojota
2020-01-16 12:45:07,TrafficChiefNG,,0,2,0,,@msutaay,#TrafficChief,1217789881939685376,https://twitter.com/TrafficChiefNG/status/1217789881939685376,"[1:44PM] : Sales girl/ boy urgently needed in a gift shop in Anthony Village, Lagos. *If you stay around that axis or know anyone who does please send a message Please retweet ??? Cc:"
2020-01-16 12:30:10,TrafficChiefNG,,1,0,2,,@sirm_khey @gidifeedtv,#TrafficChief,1217786117027594240,https://twitter.com/TrafficChiefNG/status/1217786117027594240,"[1:20PM] : Colorado no be small pikin load o, I can't try these shit"
2020-01-16 12:30:07,TrafficChiefNG,,0,0,1,,@followlastma @TrafficChiefNG,#TrafficChief,1217786106969612288,https://twitter.com/TrafficChiefNG/status/1217786106969612288,[1:22PM] : A broken down loaded Sewage Tanker on Falomo Bridge inward Akin Adeshola with mechanical fault backlog has extended to the stretch of Alfred Rewane
2020-01-16 12:15:06,TrafficChiefNG,,0,0,0,,@hurlaide,#TrafficChief,1217782325443870720,https://twitter.com/TrafficChiefNG/status/1217782325443870720,[1:07PM] : Please i need a logistic company that can deliver an item from lasu_ojo area to Berger asap
2020-01-16 11:45:05,TrafficChiefNG,,0,1,1,,@tokspro @MyGbagada @LSPWC_Official @Mr_JAGs,#TrafficChief,1217774774111199233,https://twitter.com/TrafficChiefNG/status/1217774774111199233,[12:39PM] : Same question for the Abadonment of Oko Road and Orile road. We have been on this case since November I hope. Same worries on the Link road between Oba Akran and Asade market by Guinness.
2020-01-16 11:15:06,TrafficChiefNG,,0,0,2,,@itz_maxzil,#lagoonradio #bitcoin #TrafficChief,1217767224821207040,https://twitter.com/TrafficChiefNG/status/1217767224821207040,[12:07PM] : How is the traffic in your area today?? Admiralty way lekki phase one is free.
2020-01-16 11:00:10,TrafficChiefNG,,0,0,0,,@Peterojueromi @iamherzeez @flexdada @OgundeleAjibol1 @gidifeedtv,#TrafficChief,1217763469434339328,https://twitter.com/TrafficChiefNG/status/1217763469434339328,[11:49AM] : What exactly is this Colorado of a thing?
2020-01-16 11:00:10,TrafficChiefNG,,1,0,0,,@jydosky1 @gidifeedtv,#TrafficChief,1217763467932778499,https://twitter.com/TrafficChiefNG/status/1217763467932778499,"[11:54AM] : Ok...what if someone built like The Rock or John Cena smokes this Colorado and his brain disappears, who will hold him?"
2020-01-16 11:00:10,TrafficChiefNG,,0,0,1,,@tellmarh @gidifeedtv,#TrafficChief,1217763466410201089,https://twitter.com/TrafficChiefNG/status/1217763466410201089,"[11:55AM] : But what is really wrong with people, stop smoking Colorado una no dey hear. Ooo. Ike gwu"
2020-01-16 11:00:08,TrafficChiefNG,,0,0,0,,@oshindig,#GIDITRAFFIC #TrafficChief,1217763458768261121,https://twitter.com/TrafficChiefNG/status/1217763458768261121,"[11:58AM] : Bush street, Maryland palliative ongoing"
2020-01-16 10:45:08,TrafficChiefNG,,1,3,0,,@Jugito_homesltd @RealtorBot @OgbeniDipo @Gidi_Traffic @RoyalPropertie8 @tunde_sonaike @3sisters_addmix,#TrafficChief,1217759683718438912,https://twitter.com/TrafficChiefNG/status/1217759683718438912,"[11:31AM] : 4,163 sqm along Lekki-Epe expressway, by Chevron Tollgate. Title : Gov. Consent Price: N750million Call 07012345434"
2020-01-16 10:45:07,TrafficChiefNG,,2,0,2,,@Peteroffiah1 @gidifeedtv,#TrafficChief,1217759681386438660,https://twitter.com/TrafficChiefNG/status/1217759681386438660,[11:35AM] : What's Colorado please
2020-01-16 10:30:07,TrafficChiefNG,,0,2,1,,@adekolegan1 @olotu_babs @gidifeedtv,#TrafficChief,1217755905963356161,https://twitter.com/TrafficChiefNG/status/1217755905963356161,[11:24AM] : Bros if you hear Colorado run ?. It a kind of weed
2020-01-16 10:30:07,TrafficChiefNG,,0,0,0,,@Jugito_homesltd @RealtorBot @sachioproperty @tunde_sonaike @3sisters_addmix @Dehkunle,#TrafficChief,1217755904491155457,https://twitter.com/TrafficChiefNG/status/1217755904491155457,"[11:24AM] : 3,610 Sqm Land at Lekki Phase 1, Opposite Millennium Estate. Title: Gov. Consent Price: NGN 700 million Call 07012345434"
2020-01-16 10:00:07,TrafficChiefNG,,0,0,0,,@Prosperd1st @gidifeedtv,#TrafficChief,1217748357071785988,https://twitter.com/TrafficChiefNG/status/1217748357071785988,[10:48AM] : Its videos like this that's made me not to try this Colorado shit
2020-01-16 10:00:07,TrafficChiefNG,,1,0,1,,@eshogba83 @gidifeedtv,#TrafficChief,1217748355305992193,https://twitter.com/TrafficChiefNG/status/1217748355305992193,[10:56AM] : Who gives all this smoke names Colorado malikush etc or maybe the leaves have crested names on them?
2020-01-16 10:00:06,TrafficChiefNG,,0,0,3,,@ThaPriesteShop @gidifeedtv,#TrafficChief,1217748353796079618,https://twitter.com/TrafficChiefNG/status/1217748353796079618,"[10:59AM] : COLORADO is a synthetic drug produced in the lab, laced with cocaine and looks like marijuana, No to COLORADO"
2020-01-16 09:30:10,TrafficChiefNG,,0,0,0,,@UkuteBlessing @OladunmoyeHenry,#TrafficChief,1217740817294512128,https://twitter.com/TrafficChiefNG/status/1217740817294512128,[10:15AM] : Alausa Ikeja Lagos state
2020-01-16 09:29:38,TrafficChiefNG,,0,1,1,,@Thobbieofficial @GospoGroove,#ThursdayVibes #ThursdayThoughts #ThursdayMotivation #thursdaymorning #YourLovebyThobbie #Thobbie #YourLovepic,1217740685836681216,https://twitter.com/TrafficChiefNG/status/1217740685836681216,"""Your Love"" by via  Listen & Share!"
2020-01-16 09:24:35,TrafficChiefNG,,0,0,0,,@drivertiseng @gbolahan0123pic,,1217739412307574785,https://twitter.com/TrafficChiefNG/status/1217739412307574785,"For Companies and Clients who want to brand their cars, contact . They can assist with everything related to Car wrapping and branding! Call 08022498983 or visit cc"
2020-01-16 09:15:06,TrafficChiefNG,,0,0,1,,@adebote123 @TrafficChiefNG,#TrafficChief,1217737029049442305,https://twitter.com/TrafficChiefNG/status/1217737029049442305,[10:11AM] : How is Lagos is Ibadan expressway this morning? Outbound Lagos
2020-01-16 09:11:19,TrafficChiefNG,,0,1,1,,@BritPropertyng @britproperty @ihesiulobright,#RealEstate #ThursdayThoughtspic,1217736074300096512,https://twitter.com/TrafficChiefNG/status/1217736074300096512,"If you're free on Wednesdays or Sundays join for Site Inspections. Take a closer look at their offerings so you can invest with confidence! Fore more info: 08077789898, 08088854558 info.ng"
2020-01-16 09:00:15,TrafficChiefNG,,0,0,1,,@mysecureview @TrafficChiefNG @jidesanwoolu,#ThursdayThoughts #ThursdayMotivation #TrafficChief,1217733291136016384,https://twitter.com/TrafficChiefNG/status/1217733291136016384,"[9:48AM] : We received new Incident(Severe Traffic Congestion) at Owode Onirin, Ikosi Ketu, Lagos, Nigeria Click here to see details: SecureView"
2020-01-16 09:00:09,TrafficChiefNG,,0,0,1,,@Dhikroo @Fijabi4,#TrafficChief,1217733263554310145,https://twitter.com/TrafficChiefNG/status/1217733263554310145,[9:58AM] : Gbagada = Take the bridge Gbadamosi= Badmos Agbadarigi = Badagry These were translated for your forefathers during the slavery era.
2020-01-16 09:00:08,TrafficChiefNG,,0,1,0,,@AnthonyItotoiPH @tee_baize @Gidi_Traffic @gidi_property @RealLagosFinder @IdealLagos @Phemmybee @zhomesng @haqiru @accryda2Dbiz @RealtorBot9,#TrafficChief,1217733261876592640,https://twitter.com/TrafficChiefNG/status/1217733261876592640,[9:58AM] : For Sale 12plots of land in Peniel Garden Estate Sangotedo Ajah Title Gazette Price 15m per plot
2020-01-16 09:00:08,TrafficChiefNG,,0,0,2,,@olotu_babs @gidifeedtv,#TrafficChief,1217733259578109953,https://twitter.com/TrafficChiefNG/status/1217733259578109953,[9:59AM] : Wait o. Is this Colorado a drink or a smoke....
2020-01-16 08:45:08,TrafficChiefNG,,0,2,3,,@eniola_opeyemi,#TrafficChief,1217729487590191105,https://twitter.com/TrafficChiefNG/status/1217729487590191105,"[9:33AM] : There is serious traffic gridlock at Lasu-Iba town axis of the Lasu-Igando road now, caused by a petrol tanker spilling content on the road at village gate bus-stop."
2020-01-16 08:45:08,TrafficChiefNG,,0,0,0,,@EOS_yvette @bolaores @TrafficChiefNG @jojoophina @MyGbagada @tundefashola @jidesanwoolu,#TrafficChief,1217729486201864192,https://twitter.com/TrafficChiefNG/status/1217729486201864192,[9:34AM] : This is really incredible we need the infrastructure no doubt but the works can be done with more finesse.
2020-01-16 08:45:06,TrafficChiefNG,,1,0,0,,@Larrymercy0007 @OpeifaKayode @lagostraffic961 @followlastma,#TrafficChief,1217729476651450368,https://twitter.com/TrafficChiefNG/status/1217729476651450368,[9:37AM] : Traffic is back on ijora bridge inward Apapa
2020-01-16 08:22:37,TrafficChiefNG,LCCTollBot,0,1,3,,@LCCTollBot,,1217723818711699456,https://twitter.com/TrafficChiefNG/status/1217723818711699456,Need to know your options for passing the Lekki-Ikoyi Bridge Toll? How to get an eTag? How to top-up your account? How to get the LCC Mobile App? Toll charges for different vehicle classifications? Follow and send a DM to get quick answers. 
2020-01-16 08:00:09,TrafficChiefNG,,0,1,1,,@bolaores @TrafficChiefNG @EOS_yvette @jojoophina @MyGbagada @tundefashola @jidesanwoolu,#TrafficChief,1217718166106734592,https://twitter.com/TrafficChiefNG/status/1217718166106734592,"[8:45AM] : Timeline , hmmmm it is all the way to Lagos toll gate. They haven't moved to the other side , we should prepare for more"
2020-01-16 08:00:07,TrafficChiefNG,,0,0,0,,@toyinid78 @TrafficChiefNG @Abu_AbdulMuiz,#TrafficChief,1217718158003326977,https://twitter.com/TrafficChiefNG/status/1217718158003326977,[8:52AM] : 8:52am stand still at lasu road with petrol tanker full load tumbled
2020-01-16 07:45:08,TrafficChiefNG,,1,0,0,,@Abu_AbdulMuiz @Gidi_Traffic,#TrafficChief,1217714386690695168,https://twitter.com/TrafficChiefNG/status/1217714386690695168,[8:31AM] : You want to travel this weekend within the South Western States. Kindly DM. Cc .
2020-01-16 07:30:08,TrafficChiefNG,,0,0,0,,@OlaleyeGbolahan,#TrafficChief,1217710611473154049,https://twitter.com/TrafficChiefNG/status/1217710611473154049,[8:15AM] : stadium - ikorodu (ikorodu road) sunkere fakere
2020-01-16 07:30:08,TrafficChiefNG,,0,0,0,,@NGCarParts,#carpartsnigeria #TrafficChief,1217710610139381762,https://twitter.com/TrafficChiefNG/status/1217710610139381762,[8:18AM] : Busy traffic currently from Bolade inward Oshodi
2020-01-16 07:30:07,TrafficChiefNG,,1,0,3,,@Omoobaogaogo @jidesanwoolu @tundefashola @iRepTraficButer @lagostraffic961,#TrafficChief,1217710605756272641,https://twitter.com/TrafficChiefNG/status/1217710605756272641,"[8:20AM] : This is just a short section of the bad Moore Road, off University of Lagos Road, Yaba. Please help fix urgently"
2020-01-16 07:30:06,TrafficChiefNG,,0,0,0,,@sallaf_ng,#TrafficChief,1217710604317626368,https://twitter.com/TrafficChiefNG/status/1217710604317626368,"[8:25AM] : Maryland, Ojota, Ketu inward mile12 is good to go this morning also the returning axis is very free, good to go."
2020-01-16 07:15:08,TrafficChiefNG,,2,2,5,,@ThePejuAdekunle @jidesanwoolu @COS_LASG @LASGWorks,#TrafficChief,1217706837207736320,https://twitter.com/TrafficChiefNG/status/1217706837207736320,[8:02AM] : Please how much would it cost to fix Pako bus-stop to UNILAG Gate? It won't be encouraging to find students protesting at the Governor's office. Who is in charge? We can do better....
2020-01-16 07:15:08,TrafficChiefNG,,0,0,0,,@sallaf_ng,#TrafficChief,1217706835773284358,https://twitter.com/TrafficChiefNG/status/1217706835773284358,"[8:06AM] : Oba Akran, Ikeja inward Maryland is good to go this morning with free flow movement."
2020-01-16 07:15:07,TrafficChiefNG,,0,0,1,,@sallaf_ng,#TrafficChief,1217706834447880192,https://twitter.com/TrafficChiefNG/status/1217706834447880192,"[8:09AM] : From Maryland, Ikeja inward Adeniyi Jones is also free, good to go."
2020-01-16 07:15:06,TrafficChiefNG,,1,0,4,,@adex0057 @TrafficChiefNG,#TrafficChief,1217706828303233025,https://twitter.com/TrafficChiefNG/status/1217706828303233025,"[8:11AM] : What an irony of life, Mowe - Ibafo - Berger where people spend 6-7hours yesterday us free this morning. Drove under 30 minutes."
2020-01-16 07:00:14,TrafficChiefNG,,0,0,1,,@dotuncoker,#TrafficChief,1217703086250029057,https://twitter.com/TrafficChiefNG/status/1217703086250029057,"[7:45AM] : traffic right now at western avenue due to truck movement. pass through the service lane, it is saner. Good morning and have a great day"
2020-01-16 07:00:12,TrafficChiefNG,,0,0,1,,@Queenbee_xox,#TrafficChief,1217703078704508928,https://twitter.com/TrafficChiefNG/status/1217703078704508928,[7:51AM] : This container truck broke down and is causing major traffic from stadium down to Ojuelegba bridge.
2020-01-16 07:00:11,TrafficChiefNG,,82,315,248,,@ayodeleabrahams,#TrafficChief,1217703072966696961,https://twitter.com/TrafficChiefNG/status/1217703072966696961,[7:59AM] : SituationReport: a danfo driver bashed a private car on Third Mainland Bridge. Here's the car owner attempting to stop the bus driver in a slow moving traffic.
2020-01-16 07:00:09,TrafficChiefNG,,0,0,1,,@neminsuranceplc @TrafficChiefNG,#NEMTrafficReport #PALMGROOVE #OBANIKORO #PALMGROVE #JIBOWU #GIDITRAFFIC #TrafficChief #LagosUpdate #Neminsuranceplc #TrafficChief,1217703068403286017,https://twitter.com/TrafficChiefNG/status/1217703068403286017,[7:59AM] : [07:54am]There is no traffic from to and slight traffic from to
2020-01-16 07:00:09,TrafficChiefNG,,0,0,0,,@Tobi_Talia @HayesLikeIssac @TrafficChiefNG @MyGbagada @jidesanwoolu @Mr_JAGs @LSPWC_Official @followlasg,#TrafficChief,1217703065005854721,https://twitter.com/TrafficChiefNG/status/1217703065005854721,[7:59AM] : I hope they listen o
2020-01-16 07:00:07,TrafficChiefNG,,0,0,0,,@neminsuranceplc @TrafficChiefNG,#NEMTrafficReport #PALMGROOVE #OBANIKORO #PALMGROVE #JIBOWU #GIDITRAFFIC #TrafficChief #LagosUpdate #Neminsuranceplc #TrafficChief,1217703059599478784,https://twitter.com/TrafficChiefNG/status/1217703059599478784,[7:59AM] : [07:54am]There is no traffic from to and slight traffic from to
2020-01-16 06:30:06,TrafficChiefNG,,0,1,2,,@tedynap @LAGFireService @followlastma @NigerianArmy,#TrafficChief,1217695505058107392,https://twitter.com/TrafficChiefNG/status/1217695505058107392,[7:16AM] : there has been an accident involving a fuel tanker and several other vehicles along Iyana iba - Igando road. At the cantonment gate. Immediately after Lasu. No burning fire as at reporting time.
2020-01-16 06:30:05,TrafficChiefNG,,1,2,1,,@EOS_yvette @bolaores @jojoophina @MyGbagada @tundefashola @jidesanwoolu,#TrafficChief,1217695501690138624,https://twitter.com/TrafficChiefNG/status/1217695501690138624,[7:24AM] : When do we get a timeline to how this work is 2 be carried out.... the planning and execution seems to be flawed or without consideration to road users
2020-01-16 06:15:06,TrafficChiefNG,,0,3,3,,@fransixola @followlasg @jidesanwoolu,#TrafficChief,1217691728011902981,https://twitter.com/TrafficChiefNG/status/1217691728011902981,[7:04AM] : all normal roads for entering Apapa has been blocked by trucks. Task force dey there ooo. Vehicles forced to take one way which is also getting blocked. This madness needs to stop
2020-01-16 06:00:08,TrafficChiefNG,,0,0,0,,@NGCarParts,#carpartsnigeria #TrafficChief,1217687963145928704,https://twitter.com/TrafficChiefNG/status/1217687963145928704,[6:56AM] : Moving traffic currently on 3MB inward Adeniji
