0,1,2,3,4,5,6,7,8,9,10,11
2020-01-12 16:22:17,followlastma,,2,2,4,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,#IkoroduRd #PMTrafficUpdates,1216394981230948354,https://twitter.com/followlastma/status/1216394981230948354,[5.06pm] CMS inw Apongbon to EkoBridge is very good. EkoBridge inw Costain r/a is ok but slow at the r/a due to traffic alternation.
2020-01-12 15:47:58,followlastma,,0,1,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1216386345540771841,https://twitter.com/followlastma/status/1216386345540771841,"AkinAdesola through FalomoBridge inw AlfredRewane, OsborneRd to Ilubirin is good. Obalende inw Ilubirin is good. Ilubirin inw 3MB through IyanaOworo, Carwash down to Berger, Kara is very GTG in/out."
2020-01-12 15:47:58,followlastma,,1,1,4,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,#Ikoyi #3MB #LagosIbadanExp #PMTrafficUpdates,1216386343711973376,https://twitter.com/followlastma/status/1216386343711973376,"[4.45pm] Movement around Ikoyi is very good. AwolowoRd in/out is good. Movement along Bourdillon, Alexander, Gerrard is very good."
2020-01-12 10:46:22,followlastma,followlastma,0,1,5,,,,1216310445302255616,https://twitter.com/followlastma/status/1216310445302255616,Now off the road. Movement is very good now. 
2020-01-12 10:44:59,followlastma,,0,5,8,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevisionpic,#Ikorodu #lastmareports,1216310094163517441,https://twitter.com/followlastma/status/1216310094163517441,[11.39am] A brokendown truck with mechanical problem at Ikorodu r/a. Effort is on for its removal. Officers on ground managing traffic movement.
2020-01-12 10:00:41,followlastma,hamadyusuff,0,0,1,,,,1216298948341698560,https://twitter.com/followlastma/status/1216298948341698560,
2020-01-12 09:54:16,followlastma,,2,2,4,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevisionpic,#Update,1216297333895376896,https://twitter.com/followlastma/status/1216297333895376896,[10.52am] Vehicle fully evacuated off the road now. The spilled granites now being cleared. Please be patient.
2020-01-12 09:50:43,followlastma,,0,2,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1216296438495313922,https://twitter.com/followlastma/status/1216296438495313922,"Allen r/a, Allen in/out Aromire, Allen Avenue in/out Toyin r/a, Allen in/out Balogun en route Ikeja all GTG. Officers on ground monitoring traffic situation. Motorist should drive carefully."
2020-01-12 09:50:42,followlastma,,1,3,3,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,#Opebi #Allen,1216296436687605761,https://twitter.com/followlastma/status/1216296436687605761,"[10.39am] Movement is generally calm around the axis. KudiratAbiolaWay, OpebiRd, Sheraton LinkBridge and Opebi-Welfare LinkBridge, AwolowoWay, Toyin r/a, Toyin in/out Custom all good."
2020-01-12 08:47:48,followlastma,,1,2,2,,@TrafficChiefNG @Gidi_Traffic @trafficbutter,#Update,1216280607749263361,https://twitter.com/followlastma/status/1216280607749263361,"[9.45am] The brake system of the vehicle is being fixed to allow it to be towed off the road. This should be completed shortly. However, the spilled granite is still on the road and will be taken care of after vehicle removal."
2020-01-12 08:21:14,followlastma,hamadyusuff,1,0,1,,,,1216273921378521089,https://twitter.com/followlastma/status/1216273921378521089,Still awaiting current situation report from the scene. Please be patient.
2020-01-12 08:16:25,followlastma,,1,6,7,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961pic,#IkoroduRd #lastmareports,1216272706158637056,https://twitter.com/followlastma/status/1216272706158637056,[9.09am] Brokendown truck with hub problem at Anthony UBridge inw Maryland being attended to by a mechanic. Backlog not much for now. Officers on ground monitoring the traffic situation.
2020-01-12 08:01:30,followlastma,followlastma,0,3,5,,,,1216268955263864832,https://twitter.com/followlastma/status/1216268955263864832,This impediment is now off the road. Better movement now. 
2020-01-12 07:59:12,followlastma,hamadyusuff,0,0,1,,,,1216268376907096064,https://twitter.com/followlastma/status/1216268376907096064,
2020-01-12 07:59:02,followlastma,,2,3,5,,@lasemasocial @TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevisionpic,#Update,1216268335018659840,https://twitter.com/followlastma/status/1216268335018659840,[8.55am] Recovery in progress by .
2020-01-12 07:54:38,followlastma,hamadyusuff,0,1,1,,,,1216267224702386177,https://twitter.com/followlastma/status/1216267224702386177,"Movement still possible beside the impediment and traffic movement is light for now. However, those trying to avoid the main carriageway can connect from Fadeyi through Jibowu towards Mosalasi to Ojuelegba service lane to bypass the impediment on the main carriageway."
2020-01-12 07:49:16,followlastma,,2,2,5,,@lasemasocial @TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevisionpic,#Update,1216265873826156546,https://twitter.com/followlastma/status/1216265873826156546,[8.42am] now at the scene of the impediment at Abalti Barracks. Please be patient.
2020-01-12 07:47:11,followlastma,,4,3,7,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevisionpic,#Mile12 #lastmareports,1216265352944013312,https://twitter.com/followlastma/status/1216265352944013312,[8.35am] Brokendown mini truck with rear tyre problem just after descending Mile12 bridge inw Kosofe affecting traffic movement. Backlog almost at Adekunle. Owner working on it.
2020-01-12 07:44:53,followlastma,,3,13,14,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961pic,#Ojuelegba #lastmareports,1216264770740989952,https://twitter.com/followlastma/status/1216264770740989952,[8.30am] Fallen trailer loaded with granite opposite Abalti Barracks inward Ojuelegba. Effect on traffic is still minimal. Effort already being made for evacuation. Please drive carefully.
2020-01-12 06:24:48,followlastma,,0,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1216244618993553408,https://twitter.com/followlastma/status/1216244618993553408,Ojuelegba inw EkoBridge through Apongbon to CMS and Mcwen bridge is very GTG. RJ from CMS all the way back to Ikorodu is very good.
2020-01-12 06:24:47,followlastma,,1,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961,,1216244616204300288,https://twitter.com/followlastma/status/1216244616204300288,After descending DormanLong is slow inw Ojuelegba due to a fallen tipper loaded with sand opposite Abalti Barracks. Effort is already being made for evacuation though a lane is still available for movement.
2020-01-12 06:24:46,followlastma,,1,0,1,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1216244612303597569,https://twitter.com/followlastma/status/1216244612303597569,"Interchange, Motorways inw Ojota is good. Ojota down to Fadeyi is very GTG. Fadeyi inw Jibowu is good. Fadeyi inw DormanLong is good."
2020-01-12 06:15:03,followlastma,,1,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1216242165799694337,https://twitter.com/followlastma/status/1216242165799694337,FruitMkt inw Tollgate and the Interchange is very good.
2020-01-12 06:15:03,followlastma,,1,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1216242163333332992,https://twitter.com/followlastma/status/1216242163333332992,Mile12 UBridge inw Ajelogo through Alapere to link the expressway is good. Mile12 inw Kosofe to IyanaSchool is ok. IyanaSchool to IkosiRd jxn is busy. Steady movement inw FruitMkt.
2020-01-12 06:15:02,followlastma,,1,2,2,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,#IkoroduRd #AMTrafficUpdates,1216242161500540928,https://twitter.com/followlastma/status/1216242161500540928,[7.08am] Sabo r/a inw MuniratAleje jxn to Ikorodu r/a is ok. Ikorodu r/a to the BRT Terminal is slow. Steady to Benson. Benson down to Mile12 is very GTG.
2020-01-12 05:33:57,followlastma,,0,0,1,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,#DriveCarefully,1216231823312855040,https://twitter.com/followlastma/status/1216231823312855040,Movement through OzumbaMbadiwe from BonnyCamp to the Tollplaza connecting Lekki r/a is very GTG in/out. All other areas around VI are also very good for now. Please .
2020-01-12 05:33:57,followlastma,,1,1,1,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961,,1216231821312249856,https://twitter.com/followlastma/status/1216231821312249856,"Obalende inw P&T, Onikan and FlagHouse is very good. Movement through OsborneRd, AlfredRewane and all round Ikoyi is very GTG. Movement through AhmaduBelloWay from BonnyCamp to EkoHotel r/a is very good in/out."
2020-01-12 05:33:56,followlastma,,1,4,4,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,#LagosIbadanExp #3MB #Ikoyi #VI,1216231819282128896,https://twitter.com/followlastma/status/1216231819282128896,"[6.30am] Kara,Berger inw Carwash,IyanaOworo through the sretch of 3MB to Ilubirin connecting OsborneRd and Obalende is very GTG in/out."
2020-01-10 16:30:48,followlastma,,0,0,0,,@trafficbutter,,1215672346394136578,https://twitter.com/followlastma/status/1215672346394136578,"Master energy inw alakuko, amje, ajegunle is gtg Approaching tollgate is gradually getting busy."
2020-01-10 16:30:47,followlastma,,1,1,0,,@trafficbutter,,1215672344137564161,https://twitter.com/followlastma/status/1215672344137564161,"U-turn inw abule Taylor, Ahmadiyya is gtg Ahmadiyya inw obadeyi, ijaye is also a gd one, Ijaye inw meiran, salolo, adura is gtg Adura inw casso, Kola is slow moving, Kola inw moshalashi, Master energy is a moving traffic,"
2020-01-10 16:30:46,followlastma,,1,1,1,,@trafficbutter,,1215672341285556224,https://twitter.com/followlastma/status/1215672341285556224,"Approaching iyana ipaja underbridge is busy due to bus stop activities, iyana ipaja inw pleasure, ile epo is gtg Ile epo bus stop is busy due to market activities, Journey from Ile epo inw cele, super, oja oba, abule egba awori, u-turn is a smooth one,"
2020-01-10 16:29:04,followlastma,,0,1,0,,@trafficbutter,,1215671909733556226,https://twitter.com/followlastma/status/1215671909733556226,Gd inw alausa secretariat gate and barracks It’s busy inw ikj electric and gd to connect olowopopo
2020-01-10 16:29:01,followlastma,,1,1,0,,@trafficbutter,,1215671897482047489,https://twitter.com/followlastma/status/1215671897482047489,It’s a smooth ride from allen r’abt dwn to balogun bt it gets busy inw MAN hse/ikj bstop and ikj ubridge RJ from ikj ubridge back to allen is gd(alt at allen) It’s slw inw radio(alt at radio intsctn) Radio inw testing ground/shoprite is gd
2020-01-10 16:28:58,followlastma,,1,2,2,,@trafficbutter,#LASTMAREPORTS #,1215671886962667521,https://twitter.com/followlastma/status/1215671886962667521,05:27PM. #*OBAFEMI AWOLOWO WAY* It’s slw at nurudeen olowopopo Gd inw ikj electric/barracks/secretariat bt slw inw elephant hse and Coca-Cola jnctn (alt) It’s busy inw testing ground/radio dwn to allen r’abt (in and out aromire is busy)
2020-01-10 16:08:38,followlastma,,1,1,2,,@trafficbutter,,1215666769123315716,https://twitter.com/followlastma/status/1215666769123315716,"Pwd inw airport, national, ikeja along Ajayi farm all the way to ile zik is very busy, From just after ile zik through Mangoro, cement, dopemu underbridge, iyana dopemu, pako, adealu, araromi all the way to iyana ipaja is a jolly ride."
2020-01-10 16:08:20,followlastma,,1,1,3,,@trafficbutter,,1215666693382594560,https://twitter.com/followlastma/status/1215666693382594560,"Ojuwoye inw Olorunsogo is gtg, Olorunsogo inw challenge, cappa to oshodi is a jolly ride, Oshodi inw bolade is gd, Movement from bolade through ladipo, shogunle, pwd is smooth,"
2020-01-10 16:07:53,followlastma,,1,1,4,,@trafficbutter,#LASTMAREPORTS #,1215666580681523202,https://twitter.com/followlastma/status/1215666580681523202,"05:06PM. #*Agege Motor Road - Lagos Abeokuta Expressway* Empire inw moshalashi is gd Moshalashi inw idi oro is a moving traffic, Movement from Idi oro inw olosha, iyana Isolo, ojuwoye is slow,"
2020-01-10 16:05:44,followlastma,,0,0,2,,@trafficbutter,,1215666038949457920,https://twitter.com/followlastma/status/1215666038949457920,Better mvmnt inw ogudu bt slw inw alapere/Ojota bridge and tollgate It’s good inw secretariat/otedola bridge dwn to Berger (slight bstop activities at Berger) Connecting kara is gd
2020-01-10 16:05:43,followlastma,,1,0,2,,@trafficbutter,,1215666035791212546,https://twitter.com/followlastma/status/1215666035791212546,The busy Mvmnt continues into alfred rewane and entire stretch of Osborne It gets better inw dolphin/ilubirin/adeniji/adekunle/3MB/unilag WF/ilaje is all gd It gets busy approachn iyana oworo imw olopomeji and ifako
2020-01-10 16:05:42,followlastma,,1,3,3,,@trafficbutter,#LASTMAREPORTS #,1215666031865290752,https://twitter.com/followlastma/status/1215666031865290752,05:03PM. #*IKOYI-3MB-LAG IBADAN EXPWAY * Entire akin adesola is gd bt it gets busy approachn okunola park inw law sch Civic center inw law sch is also on the high side dwn to falomo r’abt
2020-01-10 07:48:12,followlastma,,0,1,0,,@trafficbutter,,1215540832939409408,https://twitter.com/followlastma/status/1215540832939409408,"Dopemu underbridge inw cement is busy (as a result of an accident at conoil filling station, the accident is off the road now tho), cement inw Mangoro, ile zik is gtg"
2020-01-10 07:48:09,followlastma,,1,1,2,,@trafficbutter,,1215540818930434048,https://twitter.com/followlastma/status/1215540818930434048,"Approaching iyana ipaja underbridge is busy(bus stop activities), iyana ipaja inw araromi, adealu, pako, iyana dopemu is gtg,"
2020-01-10 07:48:06,followlastma,,1,3,5,,@trafficbutter,,1215540805357776898,https://twitter.com/followlastma/status/1215540805357776898,"Super bus stop is a bit busy due to market activities, super inw ile epo is gtg, Approaching ile epo is busy also due to market activities, Ile epo inw pleasure, iyana ipaja is gtg,"
2020-01-10 07:31:27,followlastma,,0,0,1,,@trafficbutter,,1215536615688495105,https://twitter.com/followlastma/status/1215536615688495105,"Super bus stop is a bit busy due to market activities, super inw ile epo is gtg, Approaching ile epo is busy also due to market activities, Ile epo inw pleasure, iyana ipaja is gtg,"
2020-01-10 07:31:19,followlastma,,1,0,2,,@trafficbutter,,1215536583631392768,https://twitter.com/followlastma/status/1215536583631392768,"Obadeyi inw Ahmadiyya through abule Taylor, u-turn, awori, all the way to Abule-Egba is a jolly ride, Traffic under the jubilee bridge is busy due to alternation, Abule egba inw super is gtg,"
2020-01-10 07:31:09,followlastma,,1,0,0,,@trafficbutter,,1215536541021417472,https://twitter.com/followlastma/status/1215536541021417472,"Salolo junction is a bit slow due to bad portions of the road, Salolo inw meiran is gd, Meiran inw ijaye, obadeyi is busy due to the earlier reported impediment,"
2020-01-10 07:30:42,followlastma,,1,0,1,,@trafficbutter,#LASTMAREPORTS #,1215536426848342016,https://twitter.com/followlastma/status/1215536426848342016,"08:26AM. #*Lagos-Abeokuta Express* Toll-Gate inw Ajegunle to Amje is a moving traffic Amje inw Alakuko, moshalashi is gtg, Moshalashi inw Kola is slow moving, Kola inw Casso all the way to adura, salolo junction is gtg,"
2020-01-09 18:28:43,followlastma,followlastma,0,2,2,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevisionhttps,,1215339633380405250,https://twitter.com/followlastma/status/1215339633380405250,Road is now open for vehicular movement. Please be patient as traffic movement gets better. 
2020-01-09 17:32:09,followlastma,,0,4,3,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevisionpic,#IkoroduRd #lastmareports,1215325397669249026,https://twitter.com/followlastma/status/1215325397669249026,[6.22pm] Brokendown tanker having a battery problem on the main carriageway approaching Ojota Interchange. A lane moving beside the impediment. Effort is on for evacuation.
2020-01-09 17:00:35,followlastma,,0,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215317454035046400,https://twitter.com/followlastma/status/1215317454035046400,"From Adetola, link back to Pako and continue your journey to Ijesha. Officers on ground monitoring traffic situation. Please be patient."
2020-01-09 17:00:34,followlastma,,3,5,7,,@LSPWC_Official @TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961pic,#Surulere #lastmareports,1215317451128307716,https://twitter.com/followlastma/status/1215317451128307716,[5.44pm] Road rehabilitation is ongoing by at EnitanStr around Pako-Aguda within Ijesha axis. Traffic is now diverted from Pako through OlufemiSokan to connect Adetola.
2020-01-09 16:49:17,followlastma,,2,8,20,,@LSPWC_Official @TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevisionpic,#Apapa #lastmareports,1215314610787700738,https://twitter.com/followlastma/status/1215314610787700738,[5.15pm] Men of the just rounded up the repairs of portions of MobilRd ascending MarineBridge inw Ijora. Traffic generally still GTG.
2020-01-09 16:45:06,followlastma,,0,0,1,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215313558831030272,https://twitter.com/followlastma/status/1215313558831030272,"Meanwhile, alternative movement is available through adjoining streets. Officers on ground to manage traffic situation."
2020-01-09 16:45:05,followlastma,,3,2,8,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevisionpic,#Ayobo #Ipaja #lastmareports,1215313556297723905,https://twitter.com/followlastma/status/1215313556297723905,"[5.01pm] Cordoned off road at Church r/a jxn, Ipaja, by men of LSPWC due to ongoing palliative works. Now affecting vehicular movement from OjuOdo & Church r/a."
2020-01-09 16:16:17,followlastma,,0,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215306307353354240,https://twitter.com/followlastma/status/1215306307353354240,Ogolonto inw Agric to Aruna is good. Aruna inw Benson to Ikorodu r/a is busy.
2020-01-09 16:15:24,followlastma,,2,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215306086468722689,https://twitter.com/followlastma/status/1215306086468722689,"Good movement inw Kosofe, slow to Mile12 pedestrian bridge. Better inw Mile12 to Adekunle. Slow approaching OwodeElede to OwodeOnirin. Good movement inw Odogun to Ogolonto."
2020-01-09 16:15:13,followlastma,,1,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215306038892810242,https://twitter.com/followlastma/status/1215306038892810242,DormanLong inw Fadeyi down to Odoyalaro is very GTG. Odoyalaro to Ojota Interchange is busy. Interchange inw Tollgate is ok. Interchange inw Tipper is good. Tipper to Demurin is steady.
2020-01-09 16:15:05,followlastma,,1,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215306006630162432,https://twitter.com/followlastma/status/1215306006630162432,Stadium UBridge inw Shitta and Masha axis is good. RJ from Masha to Stadium UBridge is good. Alaka inw StadiumBridge to Ojuelegba is good. Slow movement inw DormanLong.
2020-01-09 16:14:50,followlastma,,1,2,2,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961,,1215305943220736001,https://twitter.com/followlastma/status/1215305943220736001,"Movement on EkoBridge inw Alaka on the main carriageway is good, though a bit slow at the expansion joint while descending the bridge. Alaka service lane inw Stadium UBridge is slow due to traffic alternation."
2020-01-09 16:14:39,followlastma,,1,1,1,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215305895934033921,https://twitter.com/followlastma/status/1215305895934033921,"EkoBridge inw Costain r/a is good, a bit slow at the r/a due to traffic alternation. Costain inw Iponri to Alaka service lane is very good."
2020-01-09 16:09:00,followlastma,,0,1,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215304472693563394,https://twitter.com/followlastma/status/1215304472693563394,UBA r/a inw Apongbon service lane is slow. BroadStr inw Apongbon service lane is slow. Busy movement on Apongbon bridge inw OfinCanal. Good movement inw Ijoraolopa intersection to EkoBridge.
2020-01-09 16:07:32,followlastma,,2,3,4,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,#IkoroduRd #PMTrafficUpdates,1215304104110706690,https://twitter.com/followlastma/status/1215304104110706690,[4.55pm] Movement from McWen inw CMS is good. Movement from InnerMarina through StateHouse to CMS is good. CMS inw Apongbon is good. Descending inw UBA r/a is steady.
2020-01-09 07:45:50,followlastma,,0,0,2,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215177848069246976,https://twitter.com/followlastma/status/1215177848069246976,Movement to FruitMkt is steady. FruitMkt inw Tollgate is good. FruitMkt inw the Interchange is slow on the service lane. Interchange to Ojota is slow. Ojota down to Fadeyi is very GTG.
2020-01-09 07:45:50,followlastma,,1,4,2,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,#IkoroduRd #AMTrafficReview,1215177846295011328,https://twitter.com/followlastma/status/1215177846295011328,[8.42am] Still slow between Ikorodu r/a and the BRT Terminal. Very good movement all the way down to Mile12. Mile12 to IkosiRd jxn is still busy.
2020-01-09 07:44:31,followlastma,,0,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215177515163181056,https://twitter.com/followlastma/status/1215177515163181056,"Movement inw CMS Bookshop, TinubuSquare linking MartinsStr is GTG for now."
2020-01-09 07:44:30,followlastma,,1,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215177513066016768,https://twitter.com/followlastma/status/1215177513066016768,"Immediately after Oando is slow inw CathedralChurch due to alternation. Movement after Cathedral is better inw NPA, GeneralHospital connecting CityHall, Campos."
2020-01-09 07:44:30,followlastma,,2,1,4,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,#Marina #AMTrafficUpdates,1215177511094702080,https://twitter.com/followlastma/status/1215177511094702080,"[8.24am] Movement from Onikan r/a inw TBS is GTG. Movement from TBS, Nitel, CMS bridge down to UBA, Oando filling station is GTG."
2020-01-09 07:09:02,followlastma,,0,1,1,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215168586236538880,https://twitter.com/followlastma/status/1215168586236538880,"Movement from Igbogbo down to Ebute is also very good. Ibeshe, Owode down to Ebute is also very good. Ebute in/out Ogolonto is ok."
2020-01-09 07:09:01,followlastma,,1,2,1,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961,,1215168584147783680,https://twitter.com/followlastma/status/1215168584147783680,Itamaga in/out AwolowoRd to OtaOna is very good. OtaOna in/out Onishigida to Ojubode is very good. Ojubode inw Ikorody r/a is slow. RJ from Ikorodu r/a to Ojubode is steady. Ojubode to Ebute via AyangburenRd is good.
2020-01-09 07:08:59,followlastma,,1,1,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215168575578742784,https://twitter.com/followlastma/status/1215168575578742784,Slow and steady from Ginti to Elepe. Elepe inw Eleshin is ok though a bit slow at the b/stop. Eleshin inw Omitoro to Lighthouse is good. Steady to BeHappy with better movement to Itamaga r/a.
2020-01-09 07:08:58,followlastma,,1,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215168568494563329,https://twitter.com/followlastma/status/1215168568494563329,"Slow approaching Energy to Hypo. Good movement inw LuckyFibre to Itamaga. Itamaga to LowCost is good. Slow approaching Alaka, steady to Sabo r/a. Ijede, Gberigbe to Ginti is good."
2020-01-09 07:08:56,followlastma,,1,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215168562207297536,https://twitter.com/followlastma/status/1215168562207297536,"Good movement to Ikorodu r/a. Movement from Agbowa, Imota to Aleke is good. Steady to Adamo but slow at the b/stop. Steady inw Maya but slightly busy at the b/stop. Maya to Parafa is good."
2020-01-09 07:08:53,followlastma,,1,3,4,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,#Ikorodu #AMTrafficUpdates,1215168550266114048,https://twitter.com/followlastma/status/1215168550266114048,[8.05am] Movement from ItaOluwo to Odogunyan is good though a bit slow at the alternation point. Odogunyan down to Sabo r/a is good. Sabo to MuniratAleje jxn is steady.
2020-01-09 06:40:16,followlastma,,0,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215161347744452608,https://twitter.com/followlastma/status/1215161347744452608,"Welfare inw Olusosun to Ojota Garage is good but busy connecting IkoroduRd. RJ Ojota back to Radio is generally good but slow around alternation points at Welfare, Ikosi jxn and Radio."
2020-01-09 06:40:16,followlastma,,1,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215161345764708353,https://twitter.com/followlastma/status/1215161345764708353,"Radio through KudiratAbiolaWay to Oregun b/stop is good. Steady at Oregun, better inw Welfare but slow at the alternation point."
2020-01-09 06:40:15,followlastma,,1,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961,,1215161343944294401,https://twitter.com/followlastma/status/1215161343944294401,RJ from Welfare is good but slow approaching Opebi r/a. Movement from Opebi r/a to Toyin r/a is good. Toyin inw Allen r/a is very good. Allen inw Radio is ok but slow approaching Radio due to alternation.
2020-01-09 06:40:15,followlastma,,1,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215161342040137728,https://twitter.com/followlastma/status/1215161342040137728,Good movement inw Sheraton LinkBridge. RJ Sheraton LinkBridge inw Opebi UTurn to AdebolaHouse is very good. Movement through Opebi LinkBridge to Welfare is good.
2020-01-09 06:40:14,followlastma,,1,1,2,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961,#Opebi #Allen #KudiratAbiolaWay #AMTrafficupdates,1215161340060426241,https://twitter.com/followlastma/status/1215161340060426241,[7.37am] Allen r/a to Toyin r/a is very good. Toyin in/out Customs is very good. Toyin to Awosika is good. Slow to AdebolaHouse due to traffic alternation.
2020-01-09 06:28:03,followlastma,,0,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215158271398551554,https://twitter.com/followlastma/status/1215158271398551554,RJ from ObaAkran is ok but slow approaching Ikeja UBridge. Ikeja UBridge to GH UBridge is busy. Movement around Ikeja GRA is generally OK.
2020-01-09 06:28:02,followlastma,,1,1,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215158269699817473,https://twitter.com/followlastma/status/1215158269699817473,"Good movement to Leventis, slow to Onigbongbo. Onigbongbo to Maryland is good ObaAkinjobi in/out GH UBridge is very good. Movement from GH UBridge inw Kodesoh through Ikeja UBridge to ObaAkran is good"
2020-01-09 06:28:02,followlastma,,1,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215158267959222272,https://twitter.com/followlastma/status/1215158267959222272,"RJ from LocalAirport inw GH UBridge is good, though a bit slow at the r/a due to traffic alternation. Good movement down to Sheraton, slow approaching Nitel alternation point."
2020-01-09 06:28:01,followlastma,,1,0,1,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215158265937645568,https://twitter.com/followlastma/status/1215158265937645568,RJ from Odoyalaro UBridge inw Maryland to Anthony service lane is very good. Maryland via MobolajiBankAnthony is very good through to LocalAirport.
2020-01-09 06:28:01,followlastma,,1,1,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,#Maryland #AMTrafficUpdates,1215158264024969216,https://twitter.com/followlastma/status/1215158264024969216,"[7.23am] Anthony service lane inw Maryland is good, though slow approaching Maryland alternation point. Maryland inw Odoyalaro UBridge is good."
2020-01-09 06:10:26,followlastma,,0,0,0,,@TrafficChiefNG @Gidi_Traffic @trafficbutter @lagostraffic961 @lagostelevision,,1215153841009823744,https://twitter.com/followlastma/status/1215153841009823744,Movement on Apongbon Bridge is good. Busy movement inw CMS b/stop. CMS inw OfficersMess to McWen bridge is very good.
